name,location_id,website
Pizza Americana Cristo Rei,27246310,http://pizzaamericanacristoreioficial.com/
Bola 7 Snooker Bar,27369866,https://www.facebook.com/204903756712942
Base Curitiba,27266948,https://www.facebook.com/161910917851394
Johnny Braza - Itupava,27429228,https://www.instagram.com/johnnybrazaburgers/?next=https%3a%2f%2fwww.instagram.com%2f%3fhl%3den
Bob's Brasil,27267378,https://www.bobs.com.br/
Gebon Santa Cândida,27246770,https://gebonsantacandida.seucontato.com/
The Coffee,27370285,https://thecoffee.jp/shortcut/menu-locations-hours
Empório Natural,27266399,https://www.facebook.com/400335030082145
Espaço Vegano,27748632,https://www.facebook.com/212606245818455
Rock Me Mamma,27267227,https://www.facebook.com/118039504581753
Fox & Bear Cafe,27370260,https://www.facebook.com/111315230631309
Osteria Della Via,27267371,https://www.facebook.com/1219757891438436
Adoniran Comida De Boteco,27901766,https://www.facebook.com/1809967105888848
Mercatto Della Pasta,27266292,https://www.facebook.com/657949194239054
Caldeirão Bruxo,27246327,https://www.instagram.com/ocaldeiraobruxo/
Millan Pizza Curitiba,27368375,https://app.anota.ai/p/millanpizzaria
Costelão Do Alemão,27391263,https://www.facebook.com/104756427740680
Costelão Do Gaúcho,27368833,https://www.facebook.com/1072987939407815
Yummizza,27274040,https://www.facebook.com/102898291805369
Restaurante Di Batel,27267141,http://www.batelgrill.com.br
Carnes Regina,27267800,https://www.facebook.com/103182704775536
Vó Gema Café,27286288,https://www.facebook.com/226336621510210
Tragos Largos,27370223,https://www.facebook.com/2033614083522434
Restaurante Due Pasti,27508953,
Gocoffee Cabral,27246814,https://gocoffee.com.br
Turbo Chicken Cwb,27369148,https://www.facebook.com/108079392042979
O Beco Do Pastel,27267157,https://www.facebook.com/136552949879573
"Mamma Celeste, Pizzeria & Trattoria",29490069,https://restmammaceleste.com.br/
Ac Foods,27244951,https://www.facebook.com/861656450832507
Seu Karel Restobar,27248578,https://www.facebook.com/102991081626794
The Coffee,27274070,https://thecoffee.jp/shortcut/menu-locations-hours
All Natural - Comida Deliciosa E Saudável,27266324,https://www.facebook.com/110100438528664
Secret Garden Cwb,27891723,https://www.facebook.com/568526073333600
Palazzo Pizzaria,27266855,http://www.palazzopizzaria.com.br
Queen's Snooker Burger Bar,27267898,https://www.facebook.com/491018274260231
Regina Massas,27268420,https://www.facebook.com/217588698600518
Botecaria Latina,27266522,https://www.facebook.com/106501401346793
Via Sale Pizza & Burger,27244826,https://brunello.wabiz.delivery/
Mundo Zero Curitiba ,27473855,
Restaurante Pub,27277424,https://www.facebook.com/152553725123233
Jui Real Food,29015431,http://linktr.ee/juirealfood
Padoca Da Marcia,27369573,https://www.facebook.com/749183615194617
Via Vênetto Gastrobar,27391118,https://www.facebook.com/615324628924722
Red Light Burger & Beer,27402949,https://www.facebook.com/352819228426841
Café Lisboa,27267424,https://www.facebook.com/1637050043206265
Baggio Pizzeria & Focacceria,27897964,http://www.pizzariabaggio.com.br
Espaço Vida Saudável Iguaçu 863,27267866,http://herbalife.com.br
Café Água Verde Moído Na Hora,27266537,https://www.facebook.com/105760081178851
Adonis Curitiba,27267956,https://www.facebook.com/104394685464022
Lonatto,27693155,
Haná Japanese Cuisine,27267037,https://pedir.delivery/hanajapanesecuisine
Dom Beer,27402840,https://www.facebook.com/101559878144043
Bonn Strudell,27273840,https://www.facebook.com/1445491525691050
Umami- Comida Saudável E Almoço,28804659,
Açougue Juvevê,27273668,https://www.facebook.com/112944140551677
Lanches Santa Gula,27274115,https://www.facebook.com/1414134288834916
Burger Bar Juveve,28590237,
Açaí Concept - Bacacheri / Jardim Social,27271759,https://abre.bio/acaiconceptbacacheri
Detroit Club,27368435,https://www.facebook.com/250818665352066
New House Club Cwb,27369382,https://www.facebook.com/109908425326393
Subway Brasil,27274092,http://www.subway.com.br/
Bull Prime Cabral,27406573,http://www.bullprime.com/
Hamburgueria Do Didi,27273857,https://www.facebook.com/251958912404929
Casc.cais - Măr & Vinho,27896313,https://cascaismarevinho.com.br/
Chocotone Del Papi,27889549,https://www.facebook.com/1395610180684808
La Cena Pizzaria,27246218,https://www.facebook.com/114622008358021
Restaurante Casa Da Marcia,27245507,https://linktr.ee/sabordecasa
Paparico Gastrobar,27283553,https://www.facebook.com/104187098692477
Olívia Mercearia Artesanal,27525749,https://www.instagram.com/olivia.merceariaartesanal/
Senhora Cuisine,27266919,https://www.facebook.com/337994960130789
Churrascaria Curitiba Grill - Salgado Filho,27368758,https://www.facebook.com/581620202512950
Lanchonete Bola Sete,27368678,https://www.facebook.com/166434353494588
Churrascaria América Grill - Hauer,27368718,https://abre.ai/hydt
Exal - Alimentação E Facilities,27274066,http://exal.com.br/fale-conosco/
Mais1 Emiliano,27902274,https://mais1cafe.com.br/
Sabor Da Itália,27245068,https://www.facebook.com/316489972362192
Restaurante Raabe's,27369191,https://www.facebook.com/104126554370286
Marlitus Assados,27399942,https://marlitusassados.ola.click
Mascbeer Mercês,27897409,http://www.mascbeer.com.br/
Restaurante Ladrilho's,27273607,https://www.facebook.com/712471035614830
Smoke Brothers Cwb,27896174,https://www.facebook.com/110169197480950
Quintal Da Massa,27403097,https://www.facebook.com/916142541767639
Kfc,27369558,https://www.kfcbrasil.com.br
Chaveiro Ney (24 Horas),28621693,https://chaveironey.com.br/
Na Casa Do Tio,27283454,https://www.facebook.com/843559489108425
Bar E Restaurante Trieste,27706272,
Tasty Yakissoba Express,28023758,
Receita Italiana,27402774,https://www.facebook.com/455372817834750
Botega Bar E Petiscaria,27391132,https://www.facebook.com/110255601138997
D'carmo Restaurante E Buffet,27402904,https://www.facebook.com/385217939005090
Carnes Mercês,27273787,http://www.carnesmerces.com.br
Zero Hora Bar E Hamburgueria,27369953,https://www.facebook.com/112961456153201
Di Pani,27283608,http://www.dipani.com.br/
Sushi No Rolo,27382257,
Cantinho Da Gula,27245015,https://www.facebook.com/1595982740718691
Wasabi Asian Cuisine,29017889,
Kj Comida Natural,27283890,https://kjcomidanatural.blogspot.com/
Açougue Cabral,27904567,https://www.facebook.com/250580545502641
Pizzaria Da Mathilda,27274097,https://www.facebook.com/100895211453482
Barceloneta Bar Y Cocina,27801663,https://www.instagram.com/barcelonetacuritiba/
Mr. Chapeiro - Gastrobar,27897030,https://www.facebook.com/453283732177951
Boteco Do Bolacha,27892065,https://www.facebook.com/682312098550664
10 Pastéis Bacacheri,27402880,https://www.facebook.com/110630057860268
Tar Sushi E Bar,27369326,https://www.facebook.com/116032973576177
Dani Burguer,28531219,
Rw Empório De Bebidas E Assados,27268264,https://www.facebook.com/110002068175877
Tai Japanese Food,27402868,https://taijapanesefood2.menudino.com/
The Men's House,27274208,https://www.facebook.com/1794123750809162
Distribuidora De Bebidas E Assados Whiskenta,27368177,https://www.facebook.com/110247481556025
Spoleto,27898073,http://www.spoleto.com.br
Tempero De Minas,27273198,https://www.facebook.com/481904178603785
Gusto Pizza Br,27273814,https://www.facebook.com/107079574500972
Empório Espaço Da Vovó,27391227,https://www.facebook.com/1777569308990045
San Gourmet Pizzaria Express,27387797,https://www.facebook.com/1636921943270081
Angra Bistrô,27891476,https://www.facebook.com/285563801455660
Protein Bistro,27402728,https://proteinbistro.com.br/
Bahia Garden Juveve,27406582,https://www.facebook.com/599615453885152
"Sorveteria Gebon Cajuru,curitiba.",27268298,
Take a Cake,27629676,
Restaurante São Miguel,27793878,https://www.facebook.com/1426496494277695
Lirio Oriental,27402816,https://www.facebook.com/2091477377781598
Redface Itupava,29009303,https://www.instagram.com/redfaceitupava
Bapka Santa Cândida / Jardim Aliança,27391210,https://www.facebook.com/101747467885753
Go Coffee Bacacheri,27402921,http://www.gocoffee.com.br
Bellavi,27369658,http://bellagula.com.br
Porks - Curitiba - Itupava,27246255,https://www.facebook.com/2292832514290312
Los Gaúchos Fast Food,27253892,https://www.facebook.com/100888416111553
Nagairô Sushi,27516289,
Nonno Gastronomia E Bar,27901871,https://www.facebook.com/113589034703371
Bar Do Meio Curitiba,27369755,https://fb.com/bardomatiascwb
Frango Americano Ahú,27283377,https://www.facebook.com/1639601462988913
Sorveteria Bapka Bigorrilho,28046068,https://www.instagram.com/bapka_bigorrilho
Tiki Taka Gastrobar,27895474,https://www.facebook.com/1825743650783559
Restaurante Fogão De Lenha,27244886,https://www.facebook.com/1724774111120965
Restaurante Bella Donna,27402832,https://www.facebook.com/100154804677626
Ibérico Pequeño Ecoville,27697724,https://www.facebook.com/ibericopequenoecoville/
X-gauchão,27273514,https://app.anota.ai/m/v5lwekxtw
Massa Fresca Ecoville,27272625,https://www.facebook.com/796566573756084
Street Food,27891712,https://www.facebook.com/1101481653275467
Armazém Da Saúde Curitiba,27391220,
Yasmin Comida Árabe,27793298,https://www.yasmincomidaarabe.com.br/
Circuito Tropical,27246623,https://www.facebook.com/608844135916012
Quiosque Do Júlio - Comida Caseira,27369020,https://www.facebook.com/278062389309430
Tempo Gastronomia,27369965,https://www.facebook.com/103549541204143
Hamburdog The Best Burguer,27884553,https://fyp.bio/hamburdog
Caliceti Di Bologna Ristorante,27402793,http://www.caliceti.com.br
Restaurante Do Sergio,27351117,https://www.facebook.com/111773790382573
Meu Quintal Maior Que O Mundo,27248684,https://www.facebook.com/117422351321896
Pop House Alimentos,27273270,http://pophouse.com.br
Pizzaria Predileta - Água Verde,28398631,http://www.pizzariapredileta.com.br
Costelão Água Verde,27368500,https://www.facebook.com/1627728520776086
Restaurante Positano Bigorrilho,27286929,https://www.facebook.com/352528932173604
Açougue Fontana,27265723,https://www.facebook.com/554750551365357
Flango's & Flita's,27369623,https://www.facebook.com/262069127283789
Grão Nobre - Produtos Naturais,27897374,https://www.facebook.com/105445677657143
Toca Da Capivara,27391183,https://www.facebook.com/108114890747167
Martiello Beer,27246261,https://www.facebook.com/129334277142448
Ibérico Pequeño Ecoville,27700865,https://fastget.app/iberico-ecoville
Dom. Bar,27244792,http://www.dombar.com.br
Pastelaria Dubom,27892687,http://delluccio.com.br/
Finas Ervas Produtos Naturais E Terapêuticos,27273723,https://www.facebook.com/2491070867587242
Restaurante Palato,27899504,https://www.facebook.com/214021165288059
Espaço Vida Saudável,27892799,https://www.facebook.com/364182383736171
Massas Do Italiano,27246483,http://www.massasdoitaliano.com.br/
Pizza & Vino,27402797,https://www.facebook.com/116744556429388
Yaki'n House Yakisobaria Batel,27266397,http://encurtador.com.br/jeis3
Go Coffee Mercês,27689327,https://instagram.com/lojagocoffee_merces?utm_medium=copy_link
Usina Pasta Lab,27283582,https://www.facebook.com/100192471706820
Café Da Silva,27370169,https://www.facebook.com/103544728045361
Hop Club Beer & Food,27271711,https://linkr.bio/hopclubcwb
Centro,32243687,
Cheirinbão Portão,28134518,
Casa De Carnes Do Juca,27888777,https://www.facebook.com/711962022510574
Frango De Ouro Assados,27276123,https://www.facebook.com/1047411468652101
Mansuè Café E Bistrô,27265920,https://www.facebook.com/115084132545958
Pop House Alimentos,27273201,http://pophouse.com.br
Burginski Burger - Hamburgueria Santa Felicidade,27283900,https://site.anota.ai/kilancheshamburgueriasantafelicidade
Casa De Tia Empório & Bistrô,28215309,https://www.casadetia.com.br
Restaurante Confí - Cozinha Da Memória,27370225,https://www.facebook.com/100603505907306
Cwb Emiliano Perneta,27369891,https://linktr.ee/cwb_outlet
Restaurante Estação Cabral,27406565,https://www.facebook.com/110618504949976
Bros N Beers Sports Bar,27245141,https://www.facebook.com/106313951794862
Confitness Confeitaria Saudável,27370046,http://confitnessconfeitaria.com.br/
Onigiri To Go,28143262,
Avenida Frios,27891600,https://www.facebook.com/306184832852976
Pastel De Hokkaido,27368262,https://www.facebook.com/1715158181945630
Carlinhos Pub,27356795,https://www.facebook.com/1431675760403623
Master Family,27245738,https://www.facebook.com/102336278161791
Porks - Jardim Das Américas,27793145,https://www.facebook.com/103935785655218
Restaurante Ibérico Pequeño Ecoville,27703285,https://fastget.app/iberico-ecoville
Pastelaria Conselheiro,27890997,https://www.facebook.com/467484993309377
Restaurante Casa Azul,27265640,https://www.facebook.com/577594312320401
Dodo's Pizza,27400152,https://www.facebook.com/105500132426826
Restaurante Confí - Cozinha Da Memória,27267399,https://www.facebook.com/112341374714911
Bar Da Tia,27245728,https://www.facebook.com/1579786478998425
Jeronimo Burguer,28005541,
Genowa Ristorante & Pizzeria,27813826,https://linkfleep.com.br/genowa/
Pastel Center Bacacheri,27246120,https://www.facebook.com/122417379545575
Saaz Gastronomia,28141380,
Grezzago Restaurante Grill,27403191,
San Diego Restaurante,27368323,
Barthô Itupava - Bar Em Curitiba,28015015,https://www.facebook.com/Barthoitupava/?paipv=0&eav=Afbfuf73p6N5ZTX7NID55p6ktjXQmNqXxBfMWJsDhFeK39CJKyS8JRYzz0WL5HsbCXY&_rdr
Panettones Direto Da Fabrica,27368984,https://www.facebook.com/192957284369722
Baraquias,28153729,
Maxi Pizza - Cristo Rei,28398637,http://www.maxipizza.com.br
Restaurante Cores E Sabores,27391152,https://www.facebook.com/235051740008618
Yakitori Curitiba,27475651,
Nobre Burguer Curitiba,27765267,https://www.ifood.com.br/delivery/curitiba-pr/nobre-burguer-express-novo-mundo/9e7a09df-a810-4b4e-8490-43c17dfb5c56
Chopp Brahma Express Curitiba,27245694,http://www.choppbrahmaexpress.com.br
Forneria Original,27248625,https://www.facebook.com/104839249230351
Baba Culinária Árabe,27267413,https://www.facebook.com/2200992540137539
Uoki Thai Cwb,27711692,https://www.uokithai.com.br/
Dom Mestre,27271741,https://www.facebook.com/100539143060971
Grano Azul Produtos Naturais,27246051,https://granoazul.com.br/
Kawano Sushi,27244785,https://kawanosushi.com.br/
Osso Mercearia Pub,28102410,
Guanambi Assados,27368995,https://www.facebook.com/619521638236510
Burger Beast Cwb,27368252,https://www.facebook.com/112874273853157
Lanchonete América,27793185,https://www.facebook.com/211486609255571
Divina Terra Curitiba,27245909,http://www.lojadivinaterra.com.br
Espaço Herbalife Nutrition Batel Centro Sol Naro,27273833,https://www.facebook.com/511801639000581
Cantinho Do Rango,27368917,https://www.facebook.com/194883040895604
Panificadora 7 De Setembro,27273343,https://www.facebook.com/171982270166467
Bar Do Ligeirinho,27273953,https://www.facebook.com/596484717030390
Mandacaru Pub,27350769,https://www.facebook.com/106763564279373
La Casa Di Frango,27368640,http://www.difrango.com.br
Curitibana Pães E Doces,27267427,https://www.facebook.com/116133589785110
Casa De Carnes Trevizzo Pilarzinho,27246662,https://www.facebook.com/783604418496480
Restaurante Buccanner,27793841,https://www.facebook.com/1464948483519555
China Restaurante,27267612,https://www.facebook.com/1296510907028583
Pizzaria GORDO e MAGRO,27267877,https://www.facebook.com/102147042750583
Pizzaria Empório Rizzieri - Jardim Das Américas,27265821,https://www.facebook.com/242101929811544
Senhora Açúcar,27273357,https://www.facebook.com/822827714574008
Panificadora La Dolce,27793915,https://www.facebook.com/302747893689757
Restaurante Romana,27369391,https://restauranteromana.com.br/
Tuba Pizza Água Verde,27279794,http://www.tubapizzaaguaverde.com.br
Churrascaria Marumbbi,27971491,
Di'bethina Marmitaria,27403668,https://linktr.ee/dibethinacafe
Vida Leve Ahu,27904811,https://www.facebook.com/139444389251055
All Natural - Comida Deliciosa E Saudável,27246381,https://www.facebook.com/103211132564340
Golden Mile Itupava,27273430,https://www.facebook.com/128597541032785
Restaurante Dom Caseiro,27248610,https://www.facebook.com/143971755792128
Bar Baroneza,27246426,https://www.facebook.com/249268275096382
Tilápias Curitiba,27265736,https://www.facebook.com/675080986002659
Choripan Champagnat,27267795,https://www.facebook.com/113512946858239
Um Gastro Bar,27793153,https://www.facebook.com/100918689045858
Empório Farid,27267954,https://www.facebook.com/393336687450988
Mercadão De Carnes,27369915,https://www.facebook.com/386352721417450
Farinha Bordô Pizza Delivery,27765293,
Mr. Hoppy - Curitiba - Jardim Das Américas,27793220,https://www.facebook.com/258900128104713
Restaurante Nossa Terra,27273930,https://www.facebook.com/376304242546392
Famiglia Cerutti,27267362,http://www.famigliacerutti.com.br
Pizza Donu's,27279607,https://whatsmenu.com.br/pizzadonus
Baalbek Sabores Árabes,27892686,https://www.facebook.com/1563379157082013
Shawarma Do Bába Libanês,27765761,https://www.facebook.com/266900246654845
Tapa Madre,28083182,http://instagram.com/tapamadrecuritiba
Yukorean Taste,27728067,
Obleas Originales,27246180,https://wa.link/sgjpmb
Comodoro Smash Barigui,27272645,https://www.facebook.com/108597517574636
Monster Burguer,27892998,https://www.facebook.com/313881622099841
Adana Restaurante,27286311,https://www.facebook.com/102547644585478
The Brothers Bebidas E Conveniência,27892789,https://www.facebook.com/105114588857822
Eddy's - American Cream,27267561,https://www.facebook.com/110508168509582
Boa Viagem Pub - Curitiba,28140324,https://www.facebook.com/boaviagempub/
El Patrón,27266657,https://www.facebook.com/117040324625173
Produtos Coloniais e Artesanal,27369460,https://produtoscoloniais.menudino.com/
Mixx Produtos Naturais,27273934,https://www.facebook.com/623666697761349
Gogo Sushi,27245369,http://www.gogosushi.com.br
Kends Restaurante - R. Conselheiro Dantas,27891334,https://www.facebook.com/238358150152492
Burger King Brasil,27370157,http://www.burgerking.com.br/
Emporio Italiano,27273281,https://www.facebook.com/106110404331149
Boesia Bar - Centro,27892846,https://www.facebook.com/999166420128496
Mr Lee,27901017,https://www.facebook.com/213152575380251
Diadia Gourmet,27245382,https://www.facebook.com/1545696875710455
Sabor Di Casa,27369264,
Salty Pub,27406579,http://www.salty.com.br
Fika Cozinha E Café,27369873,https://www.facebook.com/110212368150666
Buffet Da Guka,27368556,https://www.facebook.com/324019614323655
Esquina Do Maestro,27765438,https://www.facebook.com/356482278257567
Two Lions Hamburgueria,27268508,https://www.facebook.com/106010988843519
Golden Restaurante,27892791,https://www.facebook.com/1018466881548434
Nosso Gourmet Restaurante E Assados,27905292,https://www.facebook.com/100408854984668
O Original Burger E Food,27368514,https://www.facebook.com/108515427946171
Sutan Grill,27267588,https://www.facebook.com/404424966267205
Sanduíches Express,27901763,https://www.facebook.com/141646406232011
Nagairô Sushi,27516285,
Adega San Vicente,27274148,https://www.facebook.com/106982808812975
Pizzaria Baggio - Praça Osório,28131856,https://pizzariabaggio.com.br/
Restaurante Peniel,27351170,https://www.facebook.com/737664276319243
Distrito Meathouse,27279426,http://www.distrito1340.com.br/
Restaurante El Big's,27384967,https://www.facebook.com/290617877697570
Soy Latino Bar,27892844,https://www.facebook.com/1801518550149127
Puro Cereal Produtos Naturais,27286521,https://www.facebook.com/201299056574988
Dna Da Pizza Jardim Das Américas,27268026,https://dnajardimdasamericas.com.br/
Ice Beer Distribuidora De Bebidas E Delivery,27875837,https://www.facebook.com/109530240854018
Zeppe Curitiba,27369301,https://www.facebook.com/100673872327362
Donna Taça,27993303,
Baggio Pizzeria & Focacceria - Santa Felicidade,27373178,https://www.pizzariabaggio.com.br/unidades/
Bom Beef Curitiba,27368365,https://bombeef.com.br
Mineira Gostosa,27421884,https://www.instagram.com/restaurantemineiragostosa?igsh=mwdsaglmmwd1ajj5dw==
Alameda Simple Organic,27897827,http://whts.co/simp-pr-cwb-ala
Di Frango Express,27884924,https://www.facebook.com/1925369764342824
Caiçaras Restaurante,27253927,https://www.facebook.com/111742134509360
Baggio Pizzeria & Focacceria - Bacacheri Express,27391209,http://www.pizzariabaggio.com.br
Jardim Gelateria Gourmet,27368853,https://www.facebook.com/123945380796794
Niuê Bar,27489851,https://www.instagram.com/niuebarcwb?igsh=YmV4eTBoeW1hYTV5
Assados Água Verde,27279758,https://www.facebook.com/105980181773804
Mr. Hoppy - Curitiba - Bairro Alto,27403795,https://www.facebook.com/110125650347196
Oishi Ramen Bar,27245277,https://linktr.ee/oishiramenbarcuritiba
Rio Grande Carnes,27246088,http://www.acougueriogrande.com.br/
Casa De Carnes Chaira,27895593,https://www.facebook.com/215539792493100
Don Mendo,27535219,
Maxx Grill,27350943,https://www.facebook.com/1970662649837117
Restaurante Green Land,27402894,https://www.facebook.com/1378673038947311
Panificadora Tobias,27885024,https://www.facebook.com/601781473212524
Sorveteria Gebon Cabral,27283657,https://www.facebook.com/103611851184577
Ohana Sushi Curitiba,27904351,https://www.facebook.com/114940433216895
Bar Do Durva,27245847,https://www.facebook.com/812779378768571
L'orange Restaurante Contemporâneo,27267481,http://www.hotelroochelle.com.br
Teejay's American Burger,27265937,https://www.facebook.com/183365935783866
Rm Restaurante Sabor Do Sul,27897402,https://maquinacaptacao.com.br/sabor-do-sul-restaurante
Kfc,27897375,https://www.facebook.com/101115681437036
Pizzaria Dom Augustinho Capão Da Imbuia,27271822,http://domaugustinho.jotaja.com.br
Mundo Zero Curitiba,27948607,http://www.seumundozero.com.br
Go Coffee Juvevê,27273448,https://www.facebook.com/101085582142259
Aqualung Brasil,27350880,https://www.facebook.com/290597554366999
Livi's Refeiçoes,27283322,https://linktr.ee/livisrefeicoes
Pizzaria Bigorrilho,27245252,https://www.facebook.com/278692482740030
Ba-Chan Japanese Fast Food,29026468,https://www.facebook.com/bachanrestaurante
Dona Massa,27267343,
Cia Da Carne,27904349,https://www.facebook.com/320920478825224
Fitness To You,27369836,https://www.facebook.com/351156618742145
Trip Pizza Express,27962934,
Café Oliva,27273847,https://www.facebook.com/206863973418011
Boteco Seu Zé,27245802,https://www.facebook.com/103649155968611
Super Salomé Bairro Alto,27276121,https://www.facebook.com/118266183158784
Mr. Hoppy - Curitiba - Getúlio Vargas,27373225,https://www.facebook.com/342061339676264
Yaki'n House - Yakisobaria - Cabral,27246168,https://www.facebook.com/100110694678117
Pimenta Rosa Produtos Naturais,27370131,https://www.facebook.com/1863067463948659
Cheirinbao Portão,28134556,
Ricciardi Massas - Água Verde,27248752,http://ricciardimassas.com.br/
Downtown Pub&garden,27267685,https://www.facebook.com/2055282308101445
Yutaka,27267924,https://www.facebook.com/144057145790067
Sc Bar E Petiscaria,27370027,https://www.facebook.com/100592336126964
Amigos Bar Da Renata,27370284,https://www.facebook.com/573642796117743
Pastel Gourmet Curitiba,27277484,https://www.facebook.com/1711754485808368
Dona Baunilha Doceria E Salgados - Curitiba,28213163,https://www.instagram.com/donabaunilhadoceria
Casa Das Massas Mercês,27245736,http://casadasmassasmerces.com.br/
Costelão Bacacheri,27402933,http://www.costelaobacacheri.com.br/
Restaurante Bom Apetite Ii,27273703,https://www.facebook.com/1488718641350765
Panificadora E Confeitaria Romana,27277807,https://www.facebook.com/941680532546806
Parrilla Del Puerto,27368399,https://www.facebook.com/101053269340999
Bar Do China,27277883,https://www.facebook.com/300368763782046
Jaime's Chopp Bar,27905903,https://www.facebook.com/106670075375529
Venice Carnes E Chopes,27245720,https://www.facebook.com/1397104930346518
Taverna Do Dragão,27828216,
Caffè Janice,27793393,https://www.facebook.com/458651394256485
Casa De Carnes Ahú,27245122,https://www.facebook.com/1037729469607387
Don Brasa,27355642,https://www.facebook.com/1541588946165559
Habib's Bacacheri,27402958,http://www.habibs.com.br
Boteco Do Didi Curitiba,27402744,https://www.facebook.com/1551546594928003
O Natural,27245362,http://www.onaturalfood.com.br
Sensação Pães E Doces Jardim Botânico,27403082,https://www.facebook.com/906644986060829
4 Beans Coffee Co.,27273984,http://4beanscoffeeco.com.br
Casa Di Pão Sem Glúten,30824173,http://www.casadipao.com.br
Fritas Burger,27254033,https://www.facebook.com/144134241111511
Consulado Do Assado,27273606,https://www.facebook.com/220172491683692
Eklético Gastro Music Bar,27368699,https://linktr.ee/ekleticogastromusicbar
Baggio Pizzeria & Focacceria - Ecoville,27279516,http://www.pizzariabaggio.com.br
Gebon Santa Felicidade,27373145,https://www.facebook.com/104902521540295
Casa De Carnes Tio Ze,27356731,https://www.facebook.com/220443862113483
Pizza Bar Curitiba,27267160,https://www.facebook.com/490100077858441
Barão Grill,27273810,https://www.facebook.com/1788080344651588
Cantina Do Jaca,27765140,https://www.facebook.com/176268335757713
Bourbon Bistrot,26989503,https://bourbonbistrot.com.br/
